callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
DLH573,LH573,3c4b27,D-ABYG,B748,FAOR,EDDF,2019-07-31 17:27:23+00:00,2019-08-01 03:17:53+00:00,2019-08-01 00:00:00+00:00,-26.11788940429688,28.24315484964623,1524.0,50.03178483348782,8.550648044895482,60.96
ICE679,,4cc27d,TF-ISS,B752,BIKF,PANC,2019-07-31 17:27:28+00:00,2019-08-01 00:14:13+00:00,2019-08-01 00:00:00+00:00,63.96864034361758,-22.60557861328125,0.0,61.1678466796875,-150.01517159598208,38.1
FIN100,,461f54,,,VHHH,EFHK,2019-07-31 17:28:19+00:00,2019-08-01 02:57:51+00:00,2019-08-01 00:00:00+00:00,22.30741339214778,113.9322408040365,304.8,60.3153076171875,24.9090365705819,15.24
AIC126,,800582,VT-ALS,B77W,KORD,VIDP,2019-07-31 17:28:21+00:00,2019-08-01 07:18:37+00:00,2019-08-01 00:00:00+00:00,41.97990417480469,-87.84967595880681,609.6,28.557470289327327,77.01749913832721,609.6
QTR972,QR972,06a0b6,A7-BCR,B788,OTHH,,2019-07-31 17:28:35+00:00,2019-08-01 00:05:59+00:00,2019-08-01 00:00:00+00:00,25.26365661621094,51.623179117838546,0.0,13.406113446769071,101.57607229132401,12489.18
FDX60,,ac3fc5,,,RJBB,,2019-07-31 17:28:36+00:00,2019-08-01 05:14:56+00:00,2019-08-01 00:00:00+00:00,34.4340385824947,135.2143478393555,0.0,35.73220825195312,-91.02378845214844,6332.22
THA930,TG930,8852a5,HS-TUE,A388,VTBS,LFPG,2019-07-31 17:29:26+00:00,2019-08-01 05:01:29+00:00,2019-08-01 00:00:00+00:00,13.634545277741001,100.7251137181332,304.8,49.0272216796875,2.57122333233173,129.54
QTR8176,,06a1e6,A7-BFI,B77L,KLAX,ELLX,2019-07-31 17:29:29+00:00,2019-08-01 04:05:53+00:00,2019-08-01 00:00:00+00:00,33.93439341399629,-118.4123039245605,0.0,49.63524123369636,6.2284686114337005,320.04
BAW135,BA135,406d79,G-ZBKC,B789,EGLL,VABB,2019-07-31 17:29:29+00:00,2019-08-01 01:45:20+00:00,2019-08-01 00:00:00+00:00,51.46485900878906,-0.4849573083826044,0.0,19.0887451171875,72.8705166903409,68.58
TAP213B,,495302,,,,KEWR,2019-07-31 17:30:09+00:00,2019-08-01 00:42:55+00:00,2019-08-01 00:00:00+00:00,41.52194265591896,-9.377086550690363,4876.8,40.7114216432733,-74.15272105823863,60.96
HVN31,,8880e2,VN-A864,B789,,EDDF,2019-07-31 17:30:21+00:00,2019-08-01 04:50:27+00:00,2019-08-01 00:00:00+00:00,12.56515502929688,102.7563581795528,10363.2,50.05059814453125,8.587495904219777,
ACA004,,c02ee7,C-FRTU,B789,CYUL,CYVR,2019-07-31 17:30:52+00:00,2019-08-01 16:19:05+00:00,2019-08-01 00:00:00+00:00,45.4355427370233,-73.7683700933689,304.8,49.20734470173464,-123.22048789576479,76.2
JAL408,,86e4b8,JA867J,B789,EDDF,,2019-07-31 17:32:10+00:00,2019-08-01 04:11:28+00:00,2019-08-01 00:00:00+00:00,50.04905571371821,8.584720508472339,0.0,36.17445373535156,140.7325172424316,3032.76
GCR7955,,7811fd,,,,UUEE,2019-07-31 17:33:28+00:00,2019-08-01 09:02:16+00:00,2019-08-01 00:00:00+00:00,28.95423889160156,104.12181560809799,10668.0,55.98688675185381,37.51813888549805,487.68
ABY518,,896486,A6-AOO,A320,OMSJ,OMSJ,2019-07-31 17:33:38+00:00,2019-08-01 03:59:58+00:00,2019-08-01 00:00:00+00:00,25.31790161132812,55.53241729736328,0.0,25.32966613769531,55.519968668619796,144.78
UAE2AR,,8960e8,A6-EDG,A388,FAOR,OMDB,2019-07-31 17:34:06+00:00,2019-08-01 01:23:57+00:00,2019-08-01 00:00:00+00:00,-26.1223692813162,28.24178255521334,1524.0,25.24427769547802,55.36728481076798,
THA920,TG920,8852a4,HS-TUD,A388,VTBS,EDDF,2019-07-31 17:35:23+00:00,2019-08-01 04:22:57+00:00,2019-08-01 00:00:00+00:00,13.63247680664062,100.7240768958782,304.8,50.035090042372886,8.565698572107264,
ETD54F,EY77,89612c,A6-ETB,B77W,,EHAM,2019-07-31 17:35:57+00:00,2019-08-01 12:42:15+00:00,2019-08-01 00:00:00+00:00,14.364717127913131,120.76407984683392,2438.4,52.35983276367188,4.711685180664062,-22.86
CPA872,CX872,780a61,B-KQM,B77W,VHHH,KSFO,2019-07-31 17:36:10+00:00,2019-08-01 06:08:26+00:00,2019-08-01 00:00:00+00:00,22.30979919433594,113.94045743075279,304.8,37.61187744140625,-122.3587685442985,-7.62
AAL1396,AA1396,a325fd,N3014R,A319,KDFW,KAUS,2019-07-31 17:36:33+00:00,2019-08-01 03:55:26+00:00,2019-08-01 00:00:00+00:00,32.87686157226562,-97.05097045898435,304.8,30.23712158203125,-97.67999267578124,289.56
CPA042,,78021c,B-LIF,B744,VIDP,VHHH,2019-07-31 17:36:40+00:00,2019-08-01 00:53:56+00:00,2019-08-01 00:00:00+00:00,28.540804588188557,77.09445728975183,304.8,22.3124410338321,113.90263875325519,129.54
ICE863,,4cc278,TF-ISN,B763,BIKF,KSFO,2019-07-31 17:36:51+00:00,2019-08-01 02:23:28+00:00,2019-08-01 00:00:00+00:00,63.96853637695312,-22.60553213266223,0.0,37.61164778369968,-122.35825911812158,15.24
UAE222,EK222,89644f,A6-EPZ,B77W,KDFW,OMDB,2019-07-31 17:37:49+00:00,2019-08-01 08:03:54+00:00,2019-08-01 00:00:00+00:00,32.86387815313824,-97.05131686463648,304.8,25.24383544921875,55.3647843846735,137.16
HAL2,HA2,a46ad6,N384HA,A332,,KLAX,2019-07-31 17:37:50+00:00,2019-08-01 08:22:56+00:00,2019-08-01 00:00:00+00:00,36.45519709182998,134.0285280917553,11277.6,33.947891235351555,-118.42409717793372,-7.62
SOO7930,,aa7d2b,N775SA,B77L,OBBI,VHHH,2019-07-31 17:38:19+00:00,2019-08-01 01:52:48+00:00,2019-08-01 00:00:00+00:00,26.26702880859375,50.640287579230545,0.0,22.313232421875,113.9051513671875,99.06
ARG1141,AR1141,e07246,LV-GIF,A332,LIRF,SAEZ,2019-07-31 17:39:20+00:00,2019-08-01 07:07:21+00:00,2019-08-01 00:00:00+00:00,41.796647411281775,12.221268055050869,0.0,-34.81695556640625,-58.56548075773275,121.92
UPS64,,a7ea7e,N609UP,B748,PANC,VHHH,2019-07-31 17:39:27+00:00,2019-08-01 07:58:07+00:00,2019-08-01 00:00:00+00:00,61.1697801492982,-149.9765014648438,0.0,22.31341863082627,113.90579223632808,121.92
JAL41,,86dca2,JA840J,B788,,EGLL,2019-07-31 17:40:13+00:00,2019-08-01 05:10:24+00:00,2019-08-01 00:00:00+00:00,35.52630615234375,139.88227844238278,2743.2,51.47767639160156,-0.4325495539484905,0.0
BAW22B,BA229,405bfe,G-YMMU,B772,EGLL,KBWI,2019-07-31 17:40:13+00:00,2019-08-01 00:57:58+00:00,2019-08-01 00:00:00+00:00,51.4647216796875,-0.4810230152027088,0.0,39.126708984375,-76.62766829780912,289.56
AAR241,,71be18,HL7618,B744,KSEA,,2019-07-31 17:40:48+00:00,2019-08-01 03:21:37+00:00,2019-08-01 00:00:00+00:00,47.42257690429688,-122.30831909179692,0.0,35.88198852539062,131.23592376708982,10972.8
THA465,,88510d,,,VTBS,YMML,2019-07-31 17:40:56+00:00,2019-08-01 01:52:49+00:00,2019-08-01 00:00:00+00:00,13.6505126953125,100.72901675575659,304.8,-37.642418812897226,144.8328830884851,45.72
EDW99,WK99,4b1902,HB-JMG,A343,,LSZH,2019-07-31 17:40:58+00:00,2019-08-01 04:25:29+00:00,2019-08-01 00:00:00+00:00,-22.065295203257453,-41.785532633463504,6400.8,47.46958923339844,8.540119171142576,365.76
BAW58L,,40054d,G-CIVA,B744,FACT,EGLL,2019-07-31 17:41:35+00:00,2019-08-01 05:06:55+00:00,2019-08-01 00:00:00+00:00,-33.990188598632805,18.60971878985969,0.0,51.464942026946495,-0.435333251953125,0.0
PAL655,,758339,RP-C8765,A333,OETH,RPLL,2019-07-31 17:41:46+00:00,2019-08-01 03:40:29+00:00,2019-08-01 00:00:00+00:00,25.09231567382812,46.701304117838546,1524.0,14.68425168829449,121.0868273283306,1097.28
UAE344,EK344,896180,A6-EEA,A388,OMDB,WMKK,2019-07-31 17:41:52+00:00,2019-08-01 00:42:25+00:00,2019-08-01 00:00:00+00:00,25.250003620729608,55.36164913537367,0.0,2.792808403403072,101.69215235216859,121.92
CKK227,,78029e,B-2425,B744,VTBS,PANC,2019-07-31 17:42:42+00:00,2019-08-01 09:08:45+00:00,2019-08-01 00:00:00+00:00,13.64360046386719,100.7275811557112,609.6,61.167778403072035,-150.0332641601562,22.86
PIA758,PK758,7608ec,AP-BGL,B772,EGLL,,2019-07-31 17:43:16+00:00,2019-08-01 00:21:42+00:00,2019-08-01 00:00:00+00:00,51.46489547470868,-0.488128662109375,0.0,32.411669714976156,73.08004573899872,8641.08
QTR815,,06a2b8,,,VHHH,OTHH,2019-07-31 17:44:21+00:00,2019-08-01 01:30:14+00:00,2019-08-01 00:00:00+00:00,22.304899571305622,113.924814860026,0.0,25.26255798339844,51.62363688151042,129.54
THY64,,4ba9e4,TC-JOD,A333,,VTBS,2019-07-31 17:44:40+00:00,2019-08-01 02:25:05+00:00,2019-08-01 00:00:00+00:00,41.638881877317274,29.01150725608649,3352.8,13.75595351396981,100.75691624691608,350.52
JAL5,JL5,867f8a,JA732J,B77W,KJFK,RJTL,2019-07-31 17:44:42+00:00,2019-08-01 07:07:44+00:00,2019-08-01 00:00:00+00:00,40.59297180175781,-73.8082275390625,609.6,35.57162475585938,140.14909744262698,1242.06
JAS914,,aca794,N914X,G550,LSGG,KTEB,2019-07-31 17:44:44+00:00,2019-08-01 01:30:03+00:00,2019-08-01 00:00:00+00:00,46.23335266113281,6.102302365186738,304.8,40.91038590770657,-74.05496770685369,297.18
UPS224,,a2a84c,N270UP,MD11,EDDK,07KY,2019-07-31 17:44:45+00:00,2019-08-01 02:03:57+00:00,2019-08-01 00:00:00+00:00,50.85488891601562,7.166055215371622,0.0,38.084804728879774,-85.71521261463994,510.54
UPS104,,a39b56,N331UP,B763,PANC,RJBB,2019-07-31 17:46:34+00:00,2019-08-01 01:33:47+00:00,2019-08-01 00:00:00+00:00,61.16981506347656,-149.96651785714292,0.0,34.43036095570709,135.208854675293,0.0
THY711D,,4bb1c2,TC-LNB,A332,,LTBW,2019-07-31 17:46:40+00:00,2019-08-01 06:12:47+00:00,2019-08-01 00:00:00+00:00,41.75898665088718,28.99783821993096,3657.6,41.14430236816406,28.7301025390625,777.24
N24566,,a245db,N24566,,08ID,KONT,2019-07-31 17:47:25+00:00,2019-08-01 00:40:15+00:00,2019-08-01 00:00:00+00:00,43.5885361493644,-116.6962541852679,1219.2,34.180375438625525,-117.5343704223633,1645.92
HVN37,,8880df,VN-A861,B789,,EDDF,2019-07-31 17:47:26+00:00,2019-08-01 03:42:26+00:00,2019-08-01 00:00:00+00:00,28.73357740499205,104.29520550896142,10363.2,50.04029225494902,8.54933042783995,
KAL036,,71be37,HL7637,B748,KATL,,2019-07-31 17:48:27+00:00,2019-08-01 05:23:46+00:00,2019-08-01 00:00:00+00:00,33.64376779329979,-84.52543258666992,609.6,50.17218638274629,127.31387576541391,11612.88
FBS102,,513024,,,,,2019-07-31 17:48:58+00:00,2019-08-01 03:44:46+00:00,2019-08-01 00:00:00+00:00,43.38642883300781,19.820677291515263,8839.2,43.224590754104874,19.645908900669642,10134.6
AAR116,,71c038,HL8038,A321,,RJBB,2019-07-31 17:49:09+00:00,2019-08-01 12:12:46+00:00,2019-08-01 00:00:00+00:00,23.7974853515625,113.9510091145833,4572.0,34.4505615234375,135.23895263671878,15.24
ABY908,,8964d9,A6-AOS,A320,OMSJ,OMSJ,2019-07-31 17:49:36+00:00,2019-08-01 00:36:23+00:00,2019-08-01 00:00:00+00:00,25.3305622682733,55.518424555940456,0.0,25.333285574185638,55.51368281526386,160.02
AIC104,,800c3e,,,,VIDP,2019-07-31 17:49:38+00:00,2019-08-01 05:23:59+00:00,2019-08-01 00:00:00+00:00,48.19505310058594,-61.35392409104571,9448.8,28.59567260742188,76.9608659010667,937.26
PUE601,,34464b,EC-MFA,A343,,LEMD,2019-07-31 17:50:03+00:00,2019-08-01 03:46:06+00:00,2019-08-01 00:00:00+00:00,-0.5356766005693885,-78.74242322198273,7924.8,40.58596801757812,-3.55975341796875,906.78
TAP259A,,4952a1,CS-TUA,A339,LPAR,CYYZ,2019-07-31 17:50:17+00:00,2019-08-01 01:25:19+00:00,2019-08-01 00:00:00+00:00,38.834668175648844,-9.06549072265625,609.6,43.67191120729608,-79.6673583984375,144.78
BAW56,BA56,406a05,G-XLEF,A388,FAOR,EGLL,2019-07-31 17:50:36+00:00,2019-08-01 04:16:36+00:00,2019-08-01 00:00:00+00:00,-26.11915717690681,28.242786114032448,1524.0,51.47769734010858,-0.4294586181640625,22.86
DLH731,,3c65a2,D-AIMB,A388,VHHH,EDDM,2019-07-31 17:50:58+00:00,2019-08-01 05:05:04+00:00,2019-08-01 00:00:00+00:00,22.30815124511719,113.9353138316761,304.8,48.36753845214844,11.829317533052881,441.96
KEJ6497,,6830bd,UP-CS302,C25B,UAAA,LIRS,2019-07-31 17:51:40+00:00,2019-08-01 05:32:27+00:00,2019-08-01 00:00:00+00:00,43.351212840969275,77.03750610351562,609.6,42.72706604003906,11.31204778497869,1866.9
CPA250,CX250,78022c,B-KPM,B77W,EGLL,VHHH,2019-07-31 17:52:19+00:00,2019-08-01 05:45:17+00:00,2019-08-01 00:00:00+00:00,51.46490478515625,-0.4772371859164082,0.0,22.301734019134003,113.86947631835942,289.56
XAX519,,750334,9M-XXP,A333,WMKK,WMKK,2019-07-31 17:53:28+00:00,2019-08-01 07:42:18+00:00,2019-08-01 00:00:00+00:00,2.7538441803495757,101.71829223632808,0.0,2.746023404396186,101.6722159550108,106.68
JAL7,,86e3ec,JA861J,B789,KBOS,RJAK,2019-07-31 17:53:42+00:00,2019-08-01 06:53:43+00:00,2019-08-01 00:00:00+00:00,42.32908630371094,-70.9534523703835,304.8,36.024169921875,140.1868629455566,1569.72
AZA675,AZ675,4ca9f3,EI-ISB,B772,SBGR,LIRF,2019-07-31 17:53:51+00:00,2019-08-01 05:10:57+00:00,2019-08-01 00:00:00+00:00,-23.420198084944392,-46.43137613932288,914.4,41.83232116699219,12.21929376775568,99.06
AFR008,,39c422,F-HRBC,B789,LFPG,KJFK,2019-07-31 17:54:08+00:00,2019-08-01 01:07:22+00:00,2019-08-01 00:00:00+00:00,49.02081298828125,2.515305739182692,0.0,40.678881629038656,-73.72856140136719,198.12
AFL1702,SU1702,4249fd,VQ-BQX,A333,UUEE,,2019-07-31 17:54:25+00:00,2019-08-01 00:26:23+00:00,2019-08-01 00:00:00+00:00,55.959793349443856,37.3451042175293,609.6,50.37818003509004,131.71211861275341,11277.6
ANT581,,c00158,C-FANF,B735,CYYC,CYOW,2019-07-31 17:54:26+00:00,2019-08-01 03:47:45+00:00,2019-08-01 00:00:00+00:00,51.10653634798729,-114.0216827392578,914.4,45.30333438162076,-75.64040021198548,160.02
THA934,,885105,HS-THE,A359,VTBS,EBMB,2019-07-31 17:55:10+00:00,2019-08-01 05:13:59+00:00,2019-08-01 00:00:00+00:00,13.64689636230469,100.7280073494747,304.8,50.90110132249735,4.532623291015625,68.58
MEA209,ME209,748017,OD-MEA,A332,OMDB,LFPG,2019-07-31 17:55:36+00:00,2019-08-01 03:43:14+00:00,2019-08-01 00:00:00+00:00,25.255764460159558,55.348849026661995,0.0,48.99632263183594,2.6290424053485566,160.02
UAL2197,,a50ff5,N425UA,A320,KORD,K06C,2019-07-31 17:55:54+00:00,2019-08-01 00:51:55+00:00,2019-08-01 00:00:00+00:00,41.986347780389295,-87.86398954169692,609.6,41.96539927337129,-88.0120494753815,495.3
CPA675,CX675,789203,B-LRV,A359,VHHH,,2019-07-31 17:55:57+00:00,2019-08-01 04:29:27+00:00,2019-08-01 00:00:00+00:00,22.30645751953125,113.92947110262779,0.0,33.34397138175318,34.113781987404344,6949.440000000001
BBC202,,702086,,,EGLL,,2019-07-31 17:56:19+00:00,2019-08-01 02:20:57+00:00,2019-08-01 00:00:00+00:00,51.46480237023305,-0.48675537109375,0.0,25.393221580376057,85.74989750700178,11879.58
IBE6824,,34210a,EC-IZY,A346,SBGR,LEMD,2019-07-31 17:57:38+00:00,2019-08-01 03:53:29+00:00,2019-08-01 00:00:00+00:00,-23.4207567117982,-46.43269856770834,914.4,40.582099526615465,-3.55969515713781,883.9200000000002
SAA260,,00b0f0,ZS-SNF,A346,FAOR,EDDF,2019-07-31 17:57:39+00:00,2019-08-01 04:30:26+00:00,2019-08-01 00:00:00+00:00,-26.14151000976562,28.235847904997055,1524.0,50.04613494873047,8.574847171181126,
JAS667,,a8cf06,N667JD,,EGGW,KLGA,2019-07-31 17:58:13+00:00,2019-08-01 00:46:48+00:00,2019-08-01 00:00:00+00:00,51.871156854144594,-0.3885650634765625,0.0,40.76545715332031,-73.88726806640625,15.24
AAR747,,71c258,,,,,2019-07-31 17:58:20+00:00,2019-08-01 13:43:23+00:00,2019-08-01 00:00:00+00:00,41.154052734375,69.59832763671875,3048.0,11.7626953125,100.3671632964036,12192.0
AFR348,,3949eb,F-GSPL,B772,LFPG,CYHU,2019-07-31 17:58:29+00:00,2019-08-01 00:50:52+00:00,2019-08-01 00:00:00+00:00,48.99636995994438,2.5637174907483553,0.0,45.65158081054688,-73.4358326981707,1188.72
ACA062,,c01753,C-FIVQ,B77W,CYYZ,CYYZ,2019-07-31 17:58:46+00:00,2019-08-01 22:19:12+00:00,2019-08-01 00:00:00+00:00,43.69276428222656,-79.63689050009083,0.0,43.667069774563025,-79.67442103794643,182.88
QTR5XK,,06a10a,A7-ALV,A359,FAOR,OTHH,2019-07-31 17:58:51+00:00,2019-08-01 02:34:45+00:00,2019-08-01 00:00:00+00:00,-26.12086486816406,28.242222048201647,1524.0,25.26763916015625,51.62139892578125,121.92
TAY811,,4408ff,OE-IFD,B744,EBLG,,2019-07-31 17:59:13+00:00,2019-08-01 00:49:57+00:00,2019-08-01 00:00:00+00:00,50.61529541015625,5.409248753597861,304.8,51.51814270019531,104.6626652898015,10698.48
UAL893,UA893,a254d8,N24974,,KSFO,,2019-07-31 17:59:20+00:00,2019-08-01 04:32:58+00:00,2019-08-01 00:00:00+00:00,37.62748718261719,-122.396168810256,0.0,35.92913818359375,132.09978103637698,12192.0
SIA2,,76cee8,9V-SWH,B77W,VHHH,KSFO,2019-07-31 17:59:55+00:00,2019-08-01 06:34:18+00:00,2019-08-01 00:00:00+00:00,22.30233764648438,113.9171364524148,0.0,37.61407470703125,-122.36396951878321,-30.48
N100RA,,a0062c,N100RA,,KVCB,KMKC,2019-07-31 18:00:16+00:00,2019-08-01 02:12:59+00:00,2019-08-01 00:00:00+00:00,38.39080810546875,-121.9497031353889,0.0,39.0867919921875,-94.60482390030569,464.82000000000016
UAE432,EK432,896115,A6-ECN,B77W,OMDB,YBBN,2019-07-31 18:00:29+00:00,2019-08-01 10:39:59+00:00,2019-08-01 00:00:00+00:00,25.24232482910156,55.37785847981772,0.0,-27.37704519498146,153.1329873891977,-121.92
N68989,,a92838,N68989,G550,RPLL,YMML,2019-07-31 18:00:54+00:00,2019-08-01 01:13:23+00:00,2019-08-01 00:00:00+00:00,14.50057983398438,121.02752159381741,304.8,-37.63591003417969,144.8317702273105,91.44
BAW21G,BA215,4007f6,G-YMMK,B772,EGLL,KBOS,2019-07-31 18:01:16+00:00,2019-08-01 00:37:10+00:00,2019-08-01 00:00:00+00:00,51.4647216796875,-0.4791672165329146,0.0,42.41867065429688,-70.97898309881037,259.08
IBE6058,,344503,EC-MAA,A333,FAOR,LEMD,2019-07-31 18:01:17+00:00,2019-08-01 04:01:37+00:00,2019-08-01 00:00:00+00:00,-26.140757415254264,28.23613093449519,1524.0,40.580051228151476,-3.559632734818877,868.6800000000002
GFA271,,894074,A9C-CA,A321,OBBI,OBBI,2019-07-31 18:01:38+00:00,2019-08-01 03:23:17+00:00,2019-08-01 00:00:00+00:00,26.27288818359375,50.630130407945174,0.0,26.26393463652013,50.64554654634915,121.92
QTR908,,06a145,A7-APD,A388,OTHH,YSSY,2019-07-31 18:01:43+00:00,2019-08-01 07:50:51+00:00,2019-08-01 00:00:00+00:00,25.28128051757812,51.59403483072917,0.0,-33.99371337890625,151.188298439493,68.58
N420BL,,a4fbc3,N420BL,,KEYE,KMXF,2019-07-31 18:01:57+00:00,2019-08-01 00:10:19+00:00,2019-08-01 00:00:00+00:00,39.85610961914062,-86.2723508088485,304.8,32.32992553710938,-86.28601684570309,1950.72
CPA251,CX251,780a89,B-KQU,B77W,VHHH,EGLL,2019-07-31 18:02:23+00:00,2019-08-01 05:45:45+00:00,2019-08-01 00:00:00+00:00,22.30595397949219,113.9279230291193,0.0,51.46499633789062,-0.4290606524493228,15.24
SWR289,LX289,4b18fd,HB-JMB,A343,FAOR,LSZH,2019-07-31 18:02:43+00:00,2019-08-01 04:13:54+00:00,2019-08-01 00:00:00+00:00,-26.11793518066406,28.24315484964623,1524.0,47.46965789794922,8.540136337280272,365.76
DAL934,,aaed5a,N803DN,B739,KATL,KSLC,2019-07-31 18:02:58+00:00,2019-08-01 01:38:20+00:00,2019-08-01 00:00:00+00:00,33.6346435546875,-84.52360153198242,914.4,40.8715147891287,-112.10624001242901,3048.0
PAC947,,ababb7,N851GT,B748,PANC,VHHH,2019-07-31 18:03:49+00:00,2019-08-01 04:42:44+00:00,2019-08-01 00:00:00+00:00,61.1697801492982,-149.99125162760419,0.0,22.31369018554688,113.9065995649858,106.68
ETD888,,89653d,,,,,2019-07-31 18:04:48+00:00,2019-08-01 04:42:20+00:00,2019-08-01 00:00:00+00:00,24.494763390492576,54.8382568359375,3962.4,36.02439880371094,135.1122093200684,9738.36
THA940,TG940,885103,HS-THC,A359,VTBS,LIMC,2019-07-31 18:05:06+00:00,2019-08-01 05:11:20+00:00,2019-08-01 00:00:00+00:00,13.64895629882812,100.72900180158942,304.8,45.63934843418961,8.726594924926758,
UAL881,,aaa4dc,N785UA,B772,KORD,RJAK,2019-07-31 18:05:10+00:00,2019-08-01 06:20:51+00:00,2019-08-01 00:00:00+00:00,41.96658325195312,-87.81496914950287,609.6,36.04465290651483,140.1787096388797,1226.82
UPS62,,a75b5e,N573UP,B744,PANC,VHHH,2019-07-31 18:05:48+00:00,2019-08-01 05:01:45+00:00,2019-08-01 00:00:00+00:00,61.16976928710938,-149.9532754080636,0.0,22.307599601099053,113.8877360026042,198.12
UAE303,EK303,8960f3,A6-EDR,A388,,OMDB,2019-07-31 18:06:06+00:00,2019-08-01 00:19:43+00:00,2019-08-01 00:00:00+00:00,28.08375549316406,108.1271244929387,11582.4,25.24500274658203,55.37363688151042,137.16
ACA063,,c01049,C-FGEI,B789,CYVR,,2019-07-31 18:07:03+00:00,2019-08-01 03:37:16+00:00,2019-08-01 00:00:00+00:00,49.19110107421875,-123.2158250075121,0.0,35.938187938625525,133.2166501309009,11574.78
ETD402,,8964c2,,,,VTBS,2019-07-31 18:07:19+00:00,2019-08-01 00:10:21+00:00,2019-08-01 00:00:00+00:00,24.51072692871094,54.81155395507812,3962.4,13.74325561523438,100.7536263301455,289.56
CPA261,CX261,780220,B-KPI,B77W,VHHH,LFPG,2019-07-31 18:08:39+00:00,2019-08-01 05:56:26+00:00,2019-08-01 00:00:00+00:00,22.3014547057071,113.91433715820308,0.0,49.02745056152344,2.575660118689904,121.92
TGW604,TR604,76d03a,9V-TAZ,A320,,VTBS,2019-07-31 18:08:40+00:00,2019-08-01 07:23:12+00:00,2019-08-01 00:00:00+00:00,24.89300537109375,114.0488688151042,10058.4,13.76820373535156,100.7601613011853,434.34
FDX7,,abd6c6,N862FD,B77L,LIMC,,2019-07-31 18:09:29+00:00,2019-08-01 03:27:28+00:00,2019-08-01 00:00:00+00:00,45.62352067333157,8.735366821289062,0.0,36.211449574616,-88.79109484084108,8282.94
AZA6FA,,4caab6,EI-ISA,B772,SBGL,LIRF,2019-07-31 18:10:15+00:00,2019-08-01 05:17:21+00:00,2019-08-01 00:00:00+00:00,-22.77232360839844,-43.12383478338069,914.4,41.83053744041313,12.220054449037061,91.44
CPA888,,780a18,B-KPW,B77W,VHHH,CYVR,2019-07-31 18:11:21+00:00,2019-08-01 06:01:38+00:00,2019-08-01 00:00:00+00:00,22.304899571305622,113.9249674479167,0.0,49.18323064254502,-123.1476311934622,53.34
SVA447,,71004c,HZ-AQC,A333,OEDF,FAOR,2019-07-31 18:11:25+00:00,2019-08-01 05:54:28+00:00,2019-08-01 00:00:00+00:00,26.516946049059854,49.77234473595253,609.6,-26.14984130859375,28.252741975604373,1562.1
SAA235,,00b1fa,ZS-SXL,A333,EGLL,FAOR,2019-07-31 18:11:52+00:00,2019-08-01 04:49:52+00:00,2019-08-01 00:00:00+00:00,51.46485900878906,-0.4753813872466139,0.0,-26.153885146318878,28.251448411207942,1554.48
ANA210,NH210,86e844,JA877A,B789,EDDL,,2019-07-31 18:11:54+00:00,2019-08-01 04:39:15+00:00,2019-08-01 00:00:00+00:00,51.283108986030186,6.759185791015625,0.0,36.28646850585938,140.6551551818848,4061.46
QTR891,QR891,06a052,A7-BAA,B77W,,OTHH,2019-07-31 18:12:19+00:00,2019-08-01 00:57:22+00:00,2019-08-01 00:00:00+00:00,28.08897399902344,108.1386918288011,9753.6,25.27553558349609,51.61576588948569,
N78KN,,aa8f1b,N78KN,F2LX,EGGW,KBOS,2019-07-31 18:12:20+00:00,2019-08-01 00:54:50+00:00,2019-08-01 00:00:00+00:00,51.870877540717686,-0.390472412109375,304.8,42.39316778667902,-70.99141675372455,114.3
N94FG,,ad0b53,N94FG,BE20,,,2019-07-31 18:13:03+00:00,2019-08-01 00:01:07+00:00,2019-08-01 00:00:00+00:00,35.94996643066406,-76.5556526184082,6400.8,35.70277404785156,-76.91854476928711,3779.52
DAL201,DL201,a9729e,N708DN,B77L,FAOR,KATL,2019-07-31 18:14:11+00:00,2019-08-01 09:38:13+00:00,2019-08-01 00:00:00+00:00,-26.12017822265625,28.24248115971404,1524.0,33.649887084960945,-84.3123891402264,731.52
ISS921,,4cafbc,,,LIMC,CYYZ,2019-07-31 18:14:46+00:00,2019-08-01 02:39:08+00:00,2019-08-01 00:00:00+00:00,45.64009094238281,8.730781369092988,0.0,43.67161560058594,-79.66780551644257,152.4
AFR077,,3949e3,F-GSPD,B772,NTAA,KHHR,2019-07-31 18:15:33+00:00,2019-08-01 01:58:12+00:00,2019-08-01 00:00:00+00:00,-17.54488670219808,-149.5944050380162,0.0,33.93900208554025,-118.366756439209,114.3
ANA216,NH216,86eaea,JA880A,B789,LFPG,RJTL,2019-07-31 18:15:35+00:00,2019-08-01 05:29:41+00:00,2019-08-01 00:00:00+00:00,49.0194133176642,2.489848889802631,304.8,35.571682170286024,140.15264632854058,1234.44
ETD19B,,8964bb,A6-BLK,B789,,YBBN,2019-07-31 18:15:40+00:00,2019-08-01 07:31:59+00:00,2019-08-01 00:00:00+00:00,24.50384107686705,54.773375313237025,2133.6,-27.38273620605469,153.129721587559,-106.68
CPA749,,780a96,B-KQX,B77W,VHHH,FAOR,2019-07-31 18:15:59+00:00,2019-08-01 06:10:12+00:00,2019-08-01 00:00:00+00:00,22.30549621582031,113.9265247691761,0.0,-26.16086798199154,28.24933565579928,1546.86
